"id","match_checksum","number","start_tick","start_frame","freeze_time_end_tick","freeze_time_end_frame","end_tick","end_frame","end_officially_tick","end_officially_frame","team_a_name","team_b_name","team_a_score","team_b_score","team_a_side","team_b_side","team_a_start_money","team_b_start_money","team_a_equipment_value","team_b_equipment_value","team_a_money_spent","team_b_money_spent","team_a_economy_type","team_b_economy_type","duration","end_reason","winner_name","winner_side","overtime_number"
2441,"7f742621512ab5d3",1,333,385,4511,4784,7247,7660,7695,8137,Gentle Mates,Liquid,1,0,3,2,4000,4000,4450,4250,3550,3450,pistol,pistol,108067,8,Gentle Mates,3,0
2442,"7f742621512ab5d3",2,7695,8137,8975,9479,14256,15041,14704,15509,Gentle Mates,Liquid,2,0,3,2,19450,10950,20800,1500,19100,700,semi,eco,102556,8,Gentle Mates,3,0
2443,"7f742621512ab5d3",3,14704,15509,15984,16860,20589,21706,21037,22174,Gentle Mates,Liquid,2,1,3,2,19650,22550,27550,23200,10600,22000,full,full,92053,9,Liquid,2,0
2444,"7f742621512ab5d3",4,21037,22174,22317,23524,27979,29478,28427,29954,Gentle Mates,Liquid,2,2,3,2,17150,18600,17700,24800,16900,12800,force-buy,full,108497,1,Liquid,2,0
2445,"7f742621512ab5d3",5,31018,32678,32298,34028,34517,36357,34965,36835,Gentle Mates,Liquid,2,3,3,2,10600,23900,14800,25100,0,8700,semi,full,54650,9,Liquid,2,0
2446,"7f742621512ab5d3",6,34965,36835,36245,38176,42246,44496,42694,44967,Gentle Mates,Liquid,3,3,3,2,23700,33250,24650,25300,22850,12300,full,full,113801,8,Gentle Mates,3,0
2447,"7f742621512ab5d3",7,42694,44967,43974,46314,49255,51869,49703,52339,Gentle Mates,Liquid,3,4,3,2,19650,28250,29250,26650,10250,25650,full,full,102526,9,Liquid,2,0
2448,"7f742621512ab5d3",8,49703,52339,50983,53688,57120,60146,57568,60615,Gentle Mates,Liquid,4,4,3,2,19800,19950,21400,27250,19400,12700,force-buy,full,115969,8,Gentle Mates,3,0
2449,"7f742621512ab5d3",9,60294,63488,61574,64832,65129,68577,65577,69046,Gentle Mates,Liquid,5,4,3,2,20100,14850,28300,3000,16000,2600,full,eco,75595,8,Gentle Mates,3,0
2450,"7f742621512ab5d3",10,65577,69046,66857,70396,71848,75648,72296,76116,Gentle Mates,Liquid,5,5,3,2,23800,21750,29800,21700,4400,20900,full,full,98070,9,Liquid,2,0
2451,"7f742621512ab5d3",11,72296,76116,73576,77467,78358,82499,78806,82968,Gentle Mates,Liquid,5,6,3,2,28400,18900,26900,23950,25900,16500,full,full,94816,1,Liquid,2,0
2452,"7f742621512ab5d3",12,80965,85238,82245,86588,89698,94433,90242,95017,Gentle Mates,Liquid,6,6,3,2,12000,20500,29650,27850,10300,8750,full,full,136587,7,Gentle Mates,3,0
2453,"7f742621512ab5d3",13,90242,95017,103132,108589,107213,112881,107660,113357,Gentle Mates,Liquid,6,7,2,3,4000,4000,4600,4150,3500,3550,pistol,pistol,265362,8,Liquid,3,0
2454,"7f742621512ab5d3",14,107660,113357,108940,114699,110814,116673,111262,117143,Gentle Mates,Liquid,6,8,2,3,10300,19450,1000,21250,0,18900,eco,semi,49257,8,Liquid,3,0
2455,"7f742621512ab5d3",15,111262,117143,112542,118492,119902,126236,120350,126712,Gentle Mates,Liquid,6,9,2,3,22300,19550,22400,25750,21700,5500,full,full,135072,12,Liquid,3,0
2456,"7f742621512ab5d3",16,122961,129454,124241,130804,132136,139111,132584,139582,Gentle Mates,Liquid,6,10,2,3,12800,32500,9750,29350,5850,17250,semi,full,143450,7,Liquid,3,0
2457,"7f742621512ab5d3",17,132584,139582,133864,140929,139431,146788,139879,147259,Gentle Mates,Liquid,6,11,2,3,28150,35800,26650,30150,25650,18100,full,full,107042,8,Liquid,3,0
2458,"7f742621512ab5d3",18,139879,147259,141159,148606,147053,154812,147501,155280,Gentle Mates,Liquid,7,11,2,3,20100,36300,20450,32600,19750,14800,full,full,112196,1,Gentle Mates,2,0
2459,"7f742621512ab5d3",19,147501,155280,148781,156630,154722,162883,155170,163351,Gentle Mates,Liquid,7,12,2,3,19050,30150,26300,32150,15700,20100,full,full,112939,8,Liquid,3,0
2460,"7f742621512ab5d3",20,155170,163351,156450,164701,160783,169255,161231,169732,Gentle Mates,Liquid,8,12,2,3,19050,28850,19800,29850,18800,21800,force-buy,full,87701,9,Gentle Mates,2,0
2461,"7f742621512ab5d3",21,161231,169732,162511,171074,167313,176127,167761,176604,Gentle Mates,Liquid,9,12,2,3,18300,15150,26100,2450,11750,2050,full,eco,94995,1,Gentle Mates,2,0
2462,"7f742621512ab5d3",22,170702,179697,171982,181046,174049,183217,174049,183217,Gentle Mates,Liquid,9,13,2,3,22700,19950,27750,25300,13550,21500,full,full,52288,8,Liquid,3,0
2479,"698ae7f08e02241e",1,86,128,1781,1913,4058,4311,4378,4642,HereWeGoAgain,ELITES,1,0,3,2,4000,4000,4250,5150,3250,3350,pistol,pistol,62029,8,HereWeGoAgain,3,0
2480,"698ae7f08e02241e",2,4378,4642,5658,5990,6917,7316,7237,7649,HereWeGoAgain,ELITES,2,0,3,2,19750,10150,22650,1000,19400,0,full,eco,39652,8,HereWeGoAgain,3,0
2481,"698ae7f08e02241e",3,7237,7649,8517,9000,13590,14334,13910,14674,HereWeGoAgain,ELITES,2,1,3,2,19350,22750,26350,23100,12850,22400,full,full,99130,9,ELITES,2,0
2482,"698ae7f08e02241e",4,16959,17884,18239,19230,23282,24539,23602,24873,HereWeGoAgain,ELITES,3,1,3,2,15700,18400,16150,20600,15550,15800,force-buy,full,98685,8,HereWeGoAgain,3,0
2483,"698ae7f08e02241e",5,23602,24873,24882,26219,27757,29245,28077,29585,HereWeGoAgain,ELITES,4,1,3,2,19150,12100,29050,2600,8250,2400,full,eco,64831,8,HereWeGoAgain,3,0
2484,"698ae7f08e02241e",6,28077,29585,29357,30927,33567,35356,33887,35695,HereWeGoAgain,ELITES,5,1,3,2,29700,21700,29450,21550,2800,21150,full,full,85577,7,HereWeGoAgain,3,0
2485,"698ae7f08e02241e",7,33887,35695,35167,37046,37438,39433,37758,39767,HereWeGoAgain,ELITES,6,1,3,2,47250,19550,30650,10100,22300,10800,full,semi,55430,8,HereWeGoAgain,3,0
2486,"698ae7f08e02241e",8,37758,39767,39038,41118,44077,46418,44397,46758,HereWeGoAgain,ELITES,7,1,3,2,43750,26350,29900,24300,12250,23300,full,full,98626,8,HereWeGoAgain,3,0
2487,"698ae7f08e02241e",9,44397,46758,45677,48100,48399,50968,48719,51300,HereWeGoAgain,ELITES,8,1,3,2,50100,20650,30850,20500,13800,19800,full,full,62429,8,HereWeGoAgain,3,0
2488,"698ae7f08e02241e",10,51583,54315,52863,55665,54956,57869,55276,58202,HereWeGoAgain,ELITES,9,1,3,2,55300,19050,30350,8600,24750,8900,full,semi,52701,8,HereWeGoAgain,3,0
2489,"698ae7f08e02241e",11,55276,58202,56556,59549,59360,62504,59680,62835,HereWeGoAgain,ELITES,10,1,3,2,49350,27750,33600,26350,14550,25350,full,full,63793,8,HereWeGoAgain,3,0
2490,"698ae7f08e02241e",12,59680,62835,60960,64183,64365,67769,64909,68353,HereWeGoAgain,ELITES,11,1,3,2,53400,19400,34950,19900,30200,19100,full,force-buy,73165,7,HereWeGoAgain,3,0
2491,"698ae7f08e02241e",13,64909,68353,66605,70150,67933,71547,68253,71878,HereWeGoAgain,ELITES,11,2,2,3,4000,4000,4250,4250,3250,3250,pistol,pistol,47363,8,ELITES,3,0
2492,"698ae7f08e02241e",14,68253,71878,69533,73228,72592,76447,72912,76784,HereWeGoAgain,ELITES,11,3,2,3,10550,19750,3300,22400,3300,19450,eco,semi,67752,8,ELITES,3,0
2493,"698ae7f08e02241e",15,72912,76784,74192,78128,77100,81189,77420,81527,HereWeGoAgain,ELITES,12,3,2,3,19550,19300,20000,28000,19300,10500,full,full,65321,9,HereWeGoAgain,2,0
2494,"698ae7f08e02241e",16,77420,81527,78700,82876,82307,86670,82627,87004,HereWeGoAgain,ELITES,12,4,2,3,18000,17450,22650,19350,14050,17250,full,force-buy,76264,7,ELITES,3,0
2495,"698ae7f08e02241e",17,82627,87004,83907,88354,87208,91826,87208,91826,HereWeGoAgain,ELITES,13,4,2,3,18750,11850,18150,26100,17550,16500,force-buy,full,71504,9,HereWeGoAgain,2,0
2533,"8cf67a76a7e8baf5",1,997,1088,2691,2868,5315,5627,5763,6101,STATE ESPORT,Johnny Speeds,1,0,3,2,4000,4000,4300,4650,3300,3350,pistol,pistol,67382,7,STATE ESPORT,3,0
2534,"8cf67a76a7e8baf5",2,5763,6101,7043,7445,8998,9503,9446,9979,STATE ESPORT,Johnny Speeds,2,0,3,2,21250,14050,24100,15350,20900,13850,full,force-buy,50503,8,STATE ESPORT,3,0
2535,"8cf67a76a7e8baf5",3,9446,9979,10726,11320,16337,17229,16785,17699,STATE ESPORT,Johnny Speeds,3,0,3,2,19350,12500,28200,3000,8800,2800,full,eco,107627,8,STATE ESPORT,3,0
2536,"8cf67a76a7e8baf5",4,16785,17699,18065,19047,24676,26002,25124,26472,STATE ESPORT,Johnny Speeds,3,1,3,2,29550,24200,29700,25600,4300,24000,full,full,123259,9,Johnny Speeds,2,0
2537,"8cf67a76a7e8baf5",5,25124,26472,26404,27819,31585,33272,32033,33742,STATE ESPORT,Johnny Speeds,4,1,3,2,34450,17950,29500,20900,28500,15800,full,full,100947,7,STATE ESPORT,3,0
2538,"8cf67a76a7e8baf5",6,32033,33742,33313,35090,40496,42649,40944,43123,STATE ESPORT,Johnny Speeds,4,2,3,2,26300,18350,29950,8550,17600,8550,full,semi,132226,1,Johnny Speeds,2,0
2539,"8cf67a76a7e8baf5",7,40944,43123,42224,44467,46298,48759,46746,49227,STATE ESPORT,Johnny Speeds,4,3,3,2,17700,28400,21750,27250,16650,20800,force-buy,full,83667,9,Johnny Speeds,2,0
2540,"8cf67a76a7e8baf5",8,46746,49227,48026,50576,54307,57181,54755,57657,STATE ESPORT,Johnny Speeds,4,4,3,2,11100,24950,1000,27650,0,7600,eco,full,118078,9,Johnny Speeds,2,0
2541,"8cf67a76a7e8baf5",9,56824,59830,58104,61176,65464,68923,65912,69396,STATE ESPORT,Johnny Speeds,5,4,3,2,23650,35400,24650,27650,23350,9300,full,full,134987,12,STATE ESPORT,3,0
2542,"8cf67a76a7e8baf5",10,68642,72266,69922,73617,77754,81856,78202,82329,STATE ESPORT,Johnny Speeds,6,4,3,2,19300,32700,26150,27250,17950,26550,full,full,142365,7,STATE ESPORT,3,0
2543,"8cf67a76a7e8baf5",11,78202,82329,79482,83673,87565,92181,88013,92651,STATE ESPORT,Johnny Speeds,7,4,3,2,21700,19950,26200,20750,18400,19650,full,full,146254,7,STATE ESPORT,3,0
2544,"8cf67a76a7e8baf5",12,92923,97818,94203,99163,97773,102924,98317,103508,STATE ESPORT,Johnny Speeds,8,4,3,2,23650,16300,31150,16850,22950,16050,full,force-buy,75799,8,STATE ESPORT,3,0
2545,"8cf67a76a7e8baf5",13,98317,103508,100013,105303,102064,107457,102512,107932,STATE ESPORT,Johnny Speeds,8,5,2,3,4000,4000,4300,4250,3300,3250,pistol,pistol,58623,8,Johnny Speeds,3,0
2546,"8cf67a76a7e8baf5",14,102512,107932,103792,109276,106242,111853,106690,112326,STATE ESPORT,Johnny Speeds,8,6,2,3,10800,19750,3500,19100,700,16800,eco,semi,58208,8,Johnny Speeds,3,0
2547,"8cf67a76a7e8baf5",15,106690,112326,107970,113671,112702,118654,113150,119122,STATE ESPORT,Johnny Speeds,8,7,2,3,22400,21950,23000,29750,22000,11450,full,full,93940,8,Johnny Speeds,3,0
2548,"8cf67a76a7e8baf5",16,113150,119122,114430,120472,117639,123848,118087,124320,STATE ESPORT,Johnny Speeds,8,8,2,3,15200,29500,6250,29750,6050,10200,semi,full,70158,7,Johnny Speeds,3,0
2549,"8cf67a76a7e8baf5",17,118087,124320,119367,125666,126586,133260,127034,133733,STATE ESPORT,Johnny Speeds,9,8,2,3,30050,39650,27250,30450,26250,12500,full,full,132716,1,STATE ESPORT,2,0
2550,"8cf67a76a7e8baf5",18,127034,133733,128314,135079,133066,140082,133514,140550,STATE ESPORT,Johnny Speeds,9,9,2,3,23100,35600,26150,28600,15700,27600,full,full,94252,8,Johnny Speeds,3,0
2551,"8cf67a76a7e8baf5",19,135874,143035,137154,144380,141572,149029,142020,149503,STATE ESPORT,Johnny Speeds,9,10,2,3,22200,26800,21900,29700,20500,11600,full,full,88982,7,Johnny Speeds,3,0
2552,"8cf67a76a7e8baf5",20,142020,149503,143300,150847,149339,157206,149787,157676,STATE ESPORT,Johnny Speeds,10,10,2,3,22900,35550,24250,29950,22550,18000,full,full,114352,1,STATE ESPORT,2,0
2553,"8cf67a76a7e8baf5",21,151791,159783,153071,161130,159479,167874,159927,168348,STATE ESPORT,Johnny Speeds,11,10,2,3,18250,24550,27050,30350,5800,9800,full,full,120112,1,STATE ESPORT,2,0
2554,"8cf67a76a7e8baf5",22,162343,170886,163623,172234,169396,178309,169844,178780,STATE ESPORT,Johnny Speeds,11,11,2,3,31150,25600,27250,29850,15700,17200,full,full,110195,7,Johnny Speeds,3,0
2555,"8cf67a76a7e8baf5",23,169844,178780,171124,180127,178484,187872,178932,188347,STATE ESPORT,Johnny Speeds,11,12,2,3,31050,28950,26750,30350,25750,9500,full,full,134972,12,Johnny Speeds,3,0
2556,"8cf67a76a7e8baf5",24,178932,188347,180212,189689,185687,195453,185687,195453,STATE ESPORT,Johnny Speeds,11,13,2,3,18900,45400,24350,31150,12700,9200,full,full,105490,8,Johnny Speeds,3,0
2666,c4f4da42623b2204,1,1018,1109,3686,3916,8128,8590,8448,8926,THE HUNS,TEAM XDM,0,1,3,2,4000,4000,4250,4300,3250,3300,pistol,pistol,111029,9,TEAM XDM,2,0
2667,c4f4da42623b2204,2,8448,8926,12138,12810,17709,18672,18029,19005,THE HUNS,TEAM XDM,0,2,3,2,11350,18750,1200,19350,200,17050,eco,semi,144644,1,TEAM XDM,2,0
2668,c4f4da42623b2204,3,18029,19005,19309,20351,24858,26191,25178,26531,THE HUNS,TEAM XDM,0,3,3,2,24250,21000,25050,24550,23650,14250,full,full,106650,9,TEAM XDM,2,0
2669,c4f4da42623b2204,4,25178,26531,32403,34126,36694,38647,37014,38978,THE HUNS,TEAM XDM,1,3,3,2,15650,24300,6100,27450,5700,9100,semi,full,179819,8,THE HUNS,3,0
2670,c4f4da42623b2204,5,37014,38978,38294,40326,46800,49275,47120,49615,THE HUNS,TEAM XDM,2,3,3,2,28950,22800,30000,22650,16250,21850,full,full,152822,7,THE HUNS,3,0
2671,c4f4da42623b2204,6,47120,49615,48400,50961,51341,54055,51661,54393,THE HUNS,TEAM XDM,3,3,3,2,32850,14250,30150,9450,17800,9450,full,semi,65896,8,THE HUNS,3,0
2672,c4f4da42623b2204,7,51661,54393,52941,55733,55978,58931,56298,59271,THE HUNS,TEAM XDM,4,3,3,2,33850,16900,30050,7050,13800,7050,full,semi,67350,8,THE HUNS,3,0
2673,c4f4da42623b2204,8,56298,59271,57578,60612,61727,64980,62047,65320,THE HUNS,TEAM XDM,5,3,3,2,38650,25450,30950,24500,9400,23500,full,full,84729,7,THE HUNS,3,0
2674,c4f4da42623b2204,9,62047,65320,63327,66659,67021,70551,67341,70883,THE HUNS,TEAM XDM,5,4,3,2,49600,23450,29950,24050,22000,23050,full,full,77635,9,TEAM XDM,2,0
2675,c4f4da42623b2204,10,67341,70883,68621,72232,76629,80661,76949,80993,THE HUNS,TEAM XDM,5,5,3,2,36250,17950,28150,23800,27550,13800,full,full,145119,9,TEAM XDM,2,0
2676,c4f4da42623b2204,11,76949,80993,78229,82341,81379,85654,81699,85992,THE HUNS,TEAM XDM,6,5,3,2,19600,22000,19350,23800,18850,18800,force-buy,full,69176,8,THE HUNS,3,0
2677,c4f4da42623b2204,12,81699,85992,82979,87340,88758,93421,92246,97100,THE HUNS,TEAM XDM,6,6,3,2,19750,15800,27600,15700,15300,15300,full,force-buy,110257,9,TEAM XDM,2,0
2678,c4f4da42623b2204,13,92246,97100,102665,108067,105983,111560,106303,111896,THE HUNS,TEAM XDM,6,7,2,3,4000,4000,4250,4200,3450,3400,pistol,pistol,214607,8,TEAM XDM,3,0
2679,c4f4da42623b2204,14,106303,111896,107583,113245,111002,116842,111322,117174,THE HUNS,TEAM XDM,6,8,2,3,10350,19600,1550,19950,750,17250,eco,semi,73405,8,TEAM XDM,3,0
2680,c4f4da42623b2204,15,111322,117174,112602,118523,120198,126516,120518,126851,THE HUNS,TEAM XDM,7,8,2,3,21600,21950,22500,22950,21500,5800,full,full,138648,9,THE HUNS,2,0
2681,c4f4da42623b2204,16,120518,126851,121798,128199,128790,135553,129110,135893,THE HUNS,TEAM XDM,8,8,2,3,18150,23150,25100,24600,5000,22300,full,full,129150,9,THE HUNS,2,0
2682,c4f4da42623b2204,17,129110,135893,130390,137238,136209,143362,136529,143698,THE HUNS,TEAM XDM,9,8,2,3,31200,10350,27350,1300,3800,500,full,eco,110850,9,THE HUNS,2,0
2683,c4f4da42623b2204,18,136529,143698,137809,145040,141810,149252,142130,149593,THE HUNS,TEAM XDM,9,9,2,3,45150,21550,27250,22200,4400,21200,full,force-buy,82429,7,TEAM XDM,3,0
2684,c4f4da42623b2204,19,142130,149593,143410,150934,149463,157306,149783,157644,THE HUNS,TEAM XDM,9,10,2,3,51650,20900,27250,29050,26550,14200,full,full,114472,8,TEAM XDM,3,0
2685,c4f4da42623b2204,20,149783,157644,151063,158985,159401,167765,159721,168096,THE HUNS,TEAM XDM,9,11,2,3,34900,25500,25200,29150,25000,9000,full,full,150210,7,TEAM XDM,3,0
2686,c4f4da42623b2204,21,159721,168096,161001,169443,164931,173578,165251,173915,THE HUNS,TEAM XDM,9,12,2,3,25800,36850,23900,29550,23000,14100,full,full,81360,8,TEAM XDM,3,0
2687,c4f4da42623b2204,22,165251,173915,166531,175263,170467,179400,170467,179400,THE HUNS,TEAM XDM,9,13,2,3,20250,48400,16250,30350,15850,10700,force-buy,full,81405,8,TEAM XDM,3,0
2732,"8b5a1e7040012f52",1,3188,3881,4883,5674,7837,8799,8285,9269,BIG ACD,LFO,1,0,3,2,4000,4000,4200,4400,3400,3350,eco,eco,72312,8,BIG ACD,3,0
2733,"8b5a1e7040012f52",2,8285,9269,9565,10625,12545,13776,12993,14252,BIG ACD,LFO,2,0,3,2,19600,10750,21850,10150,18950,10050,semi,force-buy,66269,7,BIG ACD,3,0
2734,"8b5a1e7040012f52",3,12993,14252,14273,15605,20603,22299,21051,22779,BIG ACD,LFO,3,0,3,2,21500,16600,27850,17250,13600,16250,full,force-buy,118320,7,BIG ACD,3,0
2735,"8b5a1e7040012f52",4,21051,22779,22331,24129,28071,30198,28519,30677,BIG ACD,LFO,4,0,3,2,28450,18750,28800,8300,13900,8300,full,semi,109086,8,BIG ACD,3,0
2736,"8b5a1e7040012f52",5,28519,30677,29799,32028,36479,39094,36927,39569,BIG ACD,LFO,4,1,3,2,33550,28050,30850,26350,16150,25650,full,full,123760,9,LFO,2,0
2737,"8b5a1e7040012f52",6,36927,39569,38207,40923,45036,48152,45484,48623,BIG ACD,LFO,5,1,3,2,24950,20450,25800,27650,24600,8800,force-buy,full,126201,7,BIG ACD,3,0
2738,"8b5a1e7040012f52",7,45484,48623,46764,49979,49713,53097,50161,53572,BIG ACD,LFO,6,1,3,2,20150,29850,28350,27550,14450,20800,full,full,65784,8,BIG ACD,3,0
2739,"8b5a1e7040012f52",8,50161,53572,51441,54924,54809,58489,55257,58961,BIG ACD,LFO,7,1,3,2,24500,26650,29850,24100,13150,23100,full,full,72297,8,BIG ACD,3,0
2740,"8b5a1e7040012f52",9,55257,58961,59655,63615,64791,69050,65239,69522,BIG ACD,LFO,8,1,3,2,30150,21450,29850,21700,18100,20700,full,full,148344,8,BIG ACD,3,0
2741,"8b5a1e7040012f52",10,65239,69522,66519,70877,70350,74932,70798,75405,BIG ACD,LFO,9,1,3,2,30450,18350,30650,19150,14700,17750,full,force-buy,79546,8,BIG ACD,3,0
2742,"8b5a1e7040012f52",11,70798,75405,72078,76774,74068,78881,74516,79356,BIG ACD,LFO,9,2,3,2,34550,18500,30750,19250,19100,18250,full,force-buy,51109,9,LFO,2,0
2743,"8b5a1e7040012f52",12,74516,79356,75796,80709,77959,83000,78503,83574,BIG ACD,LFO,9,3,3,2,23900,17800,24150,25950,23150,16600,force-buy,full,53580,9,LFO,2,0
2744,"8b5a1e7040012f52",13,78503,83574,80199,85366,82168,87454,82616,87924,BIG ACD,LFO,10,3,2,3,4800,4000,4600,4000,3400,3400,pistol,pistol,57050,9,BIG ACD,2,0
2745,"8b5a1e7040012f52",14,82616,87924,83896,89280,86959,92522,87407,92993,BIG ACD,LFO,11,3,2,3,18650,11200,20350,11700,18100,10800,semi,force-buy,67607,9,BIG ACD,2,0
2746,"8b5a1e7040012f52",15,87407,92993,88687,94349,92865,98767,93313,99244,BIG ACD,LFO,12,3,2,3,18600,13800,24600,14600,13000,13600,full,force-buy,84898,9,BIG ACD,2,0
2747,"8b5a1e7040012f52",16,93313,99244,94593,100593,98273,104487,98721,104960,BIG ACD,LFO,12,4,2,3,23650,15550,24800,16150,9100,15150,full,force-buy,77091,8,LFO,3,0
2748,"8b5a1e7040012f52",17,98721,104960,100001,106314,106733,113434,106733,113434,BIG ACD,LFO,13,4,2,3,23050,14250,21500,26100,20700,17450,force-buy,full,124598,9,BIG ACD,2,0
2893,acba6c83282fbc01,1,82,132,1777,1912,3271,3482,3591,3822,Los Kogutos,FORZE Reload,1,0,3,2,4000,4000,4000,4350,3400,3350,pistol,pistol,49711,8,Los Kogutos,3,0
2894,acba6c83282fbc01,2,3591,3822,4871,5169,9226,9748,9546,10088,Los Kogutos,FORZE Reload,2,0,3,2,19600,10750,22150,1000,19450,0,semi,eco,87938,8,Los Kogutos,3,0
2895,acba6c83282fbc01,3,9546,10088,10826,11436,20542,21657,20862,21997,Los Kogutos,FORZE Reload,2,1,3,2,19450,23050,27600,23400,9100,22200,full,full,171676,1,FORZE Reload,2,0
2896,acba6c83282fbc01,4,20862,21997,22142,23342,28369,29895,28689,30234,Los Kogutos,FORZE Reload,3,1,3,2,18450,19850,23900,25200,18000,13100,full,full,117201,8,Los Kogutos,3,0
2897,acba6c83282fbc01,5,28689,30234,29969,31575,35563,37464,35883,37801,Los Kogutos,FORZE Reload,4,1,3,2,19550,17150,28250,5600,17000,5400,full,semi,107288,8,Los Kogutos,3,0
2898,acba6c83282fbc01,6,35883,37801,37163,39150,43166,45465,43486,45805,Los Kogutos,FORZE Reload,5,1,3,2,21350,23950,30350,23000,13700,22300,full,full,113729,8,Los Kogutos,3,0
2899,acba6c83282fbc01,7,43486,45805,44766,47147,46939,49439,47259,49770,Los Kogutos,FORZE Reload,6,1,3,2,26650,16450,30450,8900,9800,8900,full,semi,53926,8,Los Kogutos,3,0
2900,acba6c83282fbc01,8,47259,49770,48539,51118,56975,59996,57295,60335,Los Kogutos,FORZE Reload,6,2,3,2,35850,24550,31350,24900,4100,23900,full,full,151747,1,FORZE Reload,2,0
2901,acba6c83282fbc01,9,60183,63375,61463,64717,68823,72467,69143,72799,Los Kogutos,FORZE Reload,7,2,3,2,39100,19050,31050,25100,13600,8600,full,full,134919,12,Los Kogutos,3,0
2902,acba6c83282fbc01,10,69143,72799,70423,74147,78439,82585,78759,82918,Los Kogutos,FORZE Reload,7,3,3,2,43000,19750,31150,26100,13900,16400,full,full,145218,9,FORZE Reload,2,0
2903,acba6c83282fbc01,11,78759,82918,80039,84265,87399,92010,87719,92347,Los Kogutos,FORZE Reload,8,3,3,2,37550,21200,29650,25850,28650,16150,full,full,134919,12,Los Kogutos,3,0
2904,acba6c83282fbc01,12,87719,92347,88999,93697,94829,99828,95373,100412,Los Kogutos,FORZE Reload,9,3,3,2,27150,15250,31750,19950,17400,15050,full,force-buy,111013,8,Los Kogutos,3,0
2905,acba6c83282fbc01,13,95373,100412,97069,102201,101194,106544,101514,106881,Los Kogutos,FORZE Reload,10,3,2,3,4000,4000,4750,4750,3350,3450,pistol,pistol,90995,9,Los Kogutos,2,0
2906,acba6c83282fbc01,14,101514,106881,102794,108223,108681,114422,109001,114759,Los Kogutos,FORZE Reload,11,3,2,3,18700,11700,19350,10750,18350,10150,semi,force-buy,111903,1,Los Kogutos,2,0
2907,acba6c83282fbc01,15,109001,114759,110281,116102,118202,124440,118522,124775,Los Kogutos,FORZE Reload,12,3,2,3,19350,15250,21600,21450,12600,14700,full,force-buy,143660,9,Los Kogutos,2,0
2908,acba6c83282fbc01,16,118522,124775,119802,126125,123178,129674,123178,129674,Los Kogutos,FORZE Reload,13,3,2,3,30150,19200,25400,17050,13200,15750,full,force-buy,72698,9,Los Kogutos,2,0
2932,"8c6cdb2c2b4b5282",1,60,101,1754,1885,6328,6700,6648,7038,lospegadinhas,internet kings,1,0,3,2,4000,4000,4100,4300,3300,3300,pistol,pistol,97947,7,lospegadinhas,3,0
2933,"8c6cdb2c2b4b5282",2,6648,7038,7928,8381,12209,12890,12529,13223,lospegadinhas,internet kings,2,0,3,2,21250,14700,22450,15400,21050,13900,semi,force-buy,86860,7,lospegadinhas,3,0
2934,"8c6cdb2c2b4b5282",3,12529,13223,13809,14573,20338,21444,20658,21781,lospegadinhas,internet kings,3,0,3,2,20450,17000,22250,17750,17150,16750,semi,force-buy,122022,7,lospegadinhas,3,0
2935,"8c6cdb2c2b4b5282",4,20658,21781,21938,23123,25170,26526,25490,26866,lospegadinhas,internet kings,3,1,3,2,24450,18950,27750,19000,18750,18600,full,force-buy,70429,9,internet kings,2,0
2936,"8c6cdb2c2b4b5282",5,25490,26866,26770,28209,34414,36252,34734,36593,lospegadinhas,internet kings,3,2,3,2,13600,18400,14300,26850,13200,11900,force-buy,full,139314,9,internet kings,2,0
2937,"8c6cdb2c2b4b5282",6,36973,38949,38253,40292,40300,42450,40620,42787,lospegadinhas,internet kings,3,3,3,2,11550,24150,1600,25500,1000,15150,eco,full,51964,9,internet kings,2,0
2938,"8c6cdb2c2b4b5282",7,40620,42787,41900,44130,47117,49621,47437,49959,lospegadinhas,internet kings,3,4,3,2,24200,27050,24500,27550,23500,16200,full,full,101435,1,internet kings,2,0
2939,"8c6cdb2c2b4b5282",8,49776,52417,51056,53768,55793,58753,56113,59086,lospegadinhas,internet kings,3,5,3,2,17200,29450,9800,27150,5350,22750,semi,full,94043,9,internet kings,2,0
